pokedex_number,name,type1,type2,abilities,classification,capture_rate,experience_growth,percentage_male,height_m,weight_kg,base_happiness,base_egg_steps,generation,is_legendary,base_total,hp,attack,defense,sp_attack,sp_defense,speed,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water
528,Swoobat,psychic,flying,"['Unaware', 'Klutz', 'Simple']",Courting Pokémon,45,1000000,50.0,0.9,10.5,70.0,3840,5,0,425,67,57,55,77,55,114,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0
529,Drilbur,ground,,"['Sand Rush', 'Sand Force', 'Mold Breaker']",Mole Pokémon,120,1000000,50.0,0.3,8.5,70.0,5120,5,0,328,60,85,40,30,45,68,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
530,Excadrill,ground,steel,"['Sand Rush', 'Sand Force', 'Mold Breaker']",Subterrene Pokémon,60,1000000,50.0,0.7,40.4,70.0,5120,5,0,508,110,135,60,50,65,88,0.5,1.0,0.5,0.0,0.5,2.0,2.0,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0
531,Audino,normal,,"['Healer', 'Regenerator', 'Klutz']",Hearing Pokémon,255,800000,50.0,1.1,31.0,70.0,5120,5,0,545,103,60,126,80,126,50,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
532,Timburr,fighting,,"['Guts', 'Sheer Force', 'Iron Fist']",Muscular Pokémon,180,1059860,75.4,0.6,12.5,70.0,5120,5,0,305,75,80,55,25,35,35,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0
533,Gurdurr,fighting,,"['Guts', 'Sheer Force', 'Iron Fist']",Muscular Pokémon,90,1059860,75.4,1.2,40.0,70.0,5120,5,0,405,85,105,85,40,50,40,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0
534,Conkeldurr,fighting,,"['Guts', 'Sheer Force', 'Iron Fist']",Muscular Pokémon,45,1059860,75.4,1.4,87.0,70.0,5120,5,0,505,105,140,95,55,65,45,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0
535,Tympole,water,,"['Swift Swim', 'Hydration', 'Water Absorb']",Tadpole Pokémon,255,1059860,50.0,0.5,4.5,70.0,5120,5,0,294,50,50,40,50,40,64,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
536,Palpitoad,water,ground,"['Swift Swim', 'Hydration', 'Water Absorb']",Vibration Pokémon,120,1059860,50.0,0.8,17.0,70.0,5120,5,0,384,75,65,55,65,55,69,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0
537,Seismitoad,water,ground,"['Swift Swim', 'Poison Touch', 'Water Absorb']",Vibration Pokémon,45,1059860,50.0,1.5,62.0,70.0,5120,5,0,509,105,95,75,85,75,74,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0
538,Throh,fighting,,"['Guts', 'Inner Focus', 'Mold Breaker']",Judo Pokémon,45,1000000,100.0,1.3,55.5,70.0,5120,5,0,465,120,100,85,30,85,45,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0
539,Sawk,fighting,,"['Sturdy', 'Inner Focus', 'Mold Breaker']",Karate Pokémon,45,1000000,100.0,1.4,51.0,70.0,5120,5,0,465,75,125,75,30,75,85,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0
540,Sewaddle,bug,grass,"['Swarm', 'Chlorophyll', 'Overcoat']",Sewing Pokémon,255,1059860,50.0,0.3,2.5,70.0,3840,5,0,310,45,53,70,40,60,42,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5
541,Swadloon,bug,grass,"['Leaf Guard', 'Chlorophyll', 'Overcoat']",Leaf-Wrapped Pokémon,120,1059860,50.0,0.5,7.3,70.0,3840,5,0,380,55,63,90,50,80,42,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5
542,Leavanny,bug,grass,"['Swarm', 'Chlorophyll', 'Overcoat']",Nurturing Pokémon,45,1059860,50.0,1.2,20.5,70.0,3840,5,0,500,75,103,80,70,80,92,2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5
543,Venipede,bug,poison,"['Poison Point', 'Swarm', 'Speed Boost']",Centipede Pokémon,255,1059860,50.0,0.4,5.3,70.0,3840,5,0,260,30,45,59,30,39,57,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0
544,Whirlipede,bug,poison,"['Poison Point', 'Swarm', 'Speed Boost']",Curlipede Pokémon,120,1059860,50.0,1.2,58.5,70.0,3840,5,0,360,40,55,99,40,79,47,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0
545,Scolipede,bug,poison,"['Poison Point', 'Swarm', 'Speed Boost']",Megapede Pokémon,45,1059860,50.0,2.5,200.5,70.0,5120,5,0,485,60,100,89,55,69,112,0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0
546,Cottonee,grass,fairy,"['Prankster', 'Infiltrator', 'Chlorophyll']",Cotton Puff Pokémon,190,1000000,50.0,0.3,0.6,70.0,5120,5,0,280,40,27,60,37,50,66,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5
547,Whimsicott,grass,fairy,"['Prankster', 'Infiltrator', 'Chlorophyll']",Windveiled Pokémon,75,1000000,50.0,0.7,6.6,70.0,5120,5,0,480,60,67,85,77,75,116,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5
548,Petilil,grass,,"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",Bulb Pokémon,190,1000000,0.0,0.5,6.6,70.0,5120,5,0,280,45,35,50,70,50,30,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
549,Lilligant,grass,,"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",Flowering Pokémon,75,1000000,0.0,1.1,16.3,70.0,5120,5,0,480,70,60,75,110,75,90,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
550,Basculin,water,,"['Reckless', 'Rock Head', 'Adaptability', 'Mold Breaker']",Hostile Pokémon,25,1000000,50.0,1.0,18.0,70.0,10240,5,0,460,70,92,65,80,55,98,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
551,Sandile,ground,dark,"['Intimidate', 'Moxie', 'Anger Point']",Desert Croc Pokémon,180,1059860,50.0,0.7,15.2,70.0,5120,5,0,292,50,72,35,35,35,65,2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0
552,Krokorok,ground,dark,"['Intimidate', 'Moxie', 'Anger Point']",Desert Croc Pokémon,90,1059860,50.0,1.0,33.4,70.0,5120,5,0,351,60,82,45,45,45,74,2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0
553,Krookodile,ground,dark,"['Intimidate', 'Moxie', 'Anger Point']",Intimidation Pokémon,45,1059860,50.0,1.5,96.3,70.0,5120,5,0,519,95,117,80,65,70,92,2.0,0.5,1.0,0.0,2.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0
554,Darumaka,fire,,"['Hustle', 'Inner Focus']",Zen Charm Pokémon,120,1059860,50.0,0.6,37.5,70.0,5120,5,0,315,70,90,45,15,45,50,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
555,Darmanitan,fire,fire,"['Sheer Force', 'Zen Mode']",Blazing Pokémon,60,1059860,50.0,1.3,92.9,70.0,5120,5,0,540,105,30,105,140,105,55,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
556,Maractus,grass,,"['Water Absorb', 'Chlorophyll', 'Storm Drain']",Cactus Pokémon,255,1000000,50.0,1.0,28.0,70.0,5120,5,0,461,75,86,67,106,67,60,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
557,Dwebble,bug,rock,"['Sturdy', 'Shell Armor', 'Weak Armor']",Rock Inn Pokémon,190,1000000,50.0,0.3,14.5,70.0,5120,5,0,325,50,65,85,35,35,55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0
558,Crustle,bug,rock,"['Sturdy', 'Shell Armor', 'Weak Armor']",Stone Home Pokémon,75,1000000,50.0,1.4,200.0,70.0,5120,5,0,485,70,105,125,65,75,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0
559,Scraggy,dark,fighting,"['Shed Skin', 'Moxie', 'Intimidate']",Shedding Pokémon,180,1000000,50.0,0.6,11.8,35.0,3840,5,0,348,50,75,70,35,70,48,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0
560,Scrafty,dark,fighting,"['Shed Skin', 'Moxie', 'Intimidate']",Hoodlum Pokémon,90,1000000,50.0,1.1,30.0,70.0,3840,5,0,488,65,90,115,45,115,58,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0
561,Sigilyph,psychic,flying,"['Wonder Skin ', 'Magic Guard', 'Tinted Lens']",Avianoid Pokémon,45,1000000,50.0,1.4,14.0,70.0,5120,5,0,490,72,58,80,103,80,97,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0
562,Yamask,ghost,,['Mummy'],Spirit Pokémon,190,1000000,50.0,0.5,1.5,70.0,6400,5,0,303,38,30,85,55,65,30,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0
563,Cofagrigus,ghost,,['Mummy'],Coffin Pokémon,90,1000000,50.0,1.7,76.5,70.0,6400,5,0,483,58,50,145,95,105,30,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0
564,Tirtouga,water,rock,"['Solid Rock', 'Sturdy', 'Swift Swim']",Prototurtle Pokémon,45,1000000,88.1,0.7,16.5,70.0,7680,5,0,355,54,78,103,53,45,22,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
565,Carracosta,water,rock,"['Solid Rock', 'Sturdy', 'Swift Swim']",Prototurtle Pokémon,45,1000000,88.1,1.2,81.0,70.0,7680,5,0,495,74,108,133,83,65,32,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
566,Archen,rock,flying,['Defeatist'],First Bird Pokémon,45,1000000,88.1,0.5,9.5,70.0,7680,5,0,401,55,112,45,74,45,70,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0
567,Archeops,rock,flying,['Defeatist'],First Bird Pokémon,45,1000000,88.1,1.4,32.0,70.0,7680,5,0,567,75,140,65,112,65,110,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0
568,Trubbish,poison,,"['Stench', 'Sticky Hold', 'Aftermath']",Trash Bag Pokémon,190,1000000,50.0,0.6,31.0,70.0,5120,5,0,329,50,50,62,40,62,65,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0
569,Garbodor,poison,,"['Stench', 'Weak Armor', 'Aftermath']",Trash Heap Pokémon,60,1000000,50.0,1.9,107.3,70.0,5120,5,0,474,80,95,82,60,82,75,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0
570,Zorua,dark,,['Illusion'],Tricky Fox Pokémon,75,1059860,88.1,0.7,12.5,70.0,6400,5,0,330,40,65,40,80,40,65,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
571,Zoroark,dark,,['Illusion'],Illusion Fox Pokémon,45,1059860,88.1,1.6,81.1,70.0,5120,5,0,510,60,105,60,120,60,105,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
572,Minccino,normal,,"['Cute Charm', 'Technician', 'Skill Link']",Chinchilla Pokémon,255,800000,24.6,0.4,5.8,70.0,3840,5,0,300,55,50,40,40,40,75,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
573,Cinccino,normal,,"['Cute Charm', 'Technician', 'Skill Link']",Scarf Pokémon,60,800000,24.6,0.5,7.5,70.0,3840,5,0,470,75,95,60,65,60,115,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
574,Gothita,psychic,,"['Frisk', 'Competitive', 'Shadow Tag']",Fixation Pokémon,200,1059860,24.6,0.4,5.8,70.0,5120,5,0,290,45,30,50,55,65,45,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
575,Gothorita,psychic,,"['Frisk', 'Competitive', 'Shadow Tag']",Manipulate Pokémon,100,1059860,24.6,0.7,18.0,70.0,5120,5,0,390,60,45,70,75,85,55,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
576,Gothitelle,psychic,,"['Frisk', 'Competitive', 'Shadow Tag']",Astral Body Pokémon,50,1059860,24.6,1.5,44.0,70.0,5120,5,0,490,70,55,95,95,110,65,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
577,Solosis,psychic,,"['Overcoat', 'Magic Guard', 'Regenerator']",Cell Pokémon,200,1059860,50.0,0.3,1.0,70.0,5120,5,0,290,45,30,40,105,50,20,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
578,Duosion,psychic,,"['Overcoat', 'Magic Guard', 'Regenerator']",Mitosis Pokémon,100,1059860,50.0,0.6,8.0,70.0,5120,5,0,370,65,40,50,125,60,30,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
579,Reuniclus,psychic,,"['Overcoat', 'Magic Guard', 'Regenerator']",Multiplying Pokémon,50,1059860,50.0,1.0,20.1,70.0,5120,5,0,490,110,65,75,125,85,30,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
580,Ducklett,water,flying,"['Keen Eye', 'Big Pecks', 'Hydration']",Water Bird Pokémon,190,1000000,50.0,0.5,5.5,70.0,5120,5,0,305,62,44,50,44,50,55,0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5
581,Swanna,water,flying,"['Keen Eye', 'Big Pecks', 'Hydration']",White Bird Pokémon,45,1000000,50.0,1.3,24.2,70.0,5120,5,0,473,75,87,63,87,63,98,0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5
582,Vanillite,ice,,"['Ice Body', 'Snow Cloak', 'Weak Armor']",Fresh Snow Pokémon,255,1250000,50.0,0.4,5.7,70.0,5120,5,0,305,36,50,50,65,60,44,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0
583,Vanillish,ice,,"['Ice Body', 'Snow Cloak', 'Weak Armor']",Icy Snow Pokémon,120,1250000,50.0,1.1,41.0,70.0,5120,5,0,395,51,65,65,80,75,59,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0
584,Vanilluxe,ice,,"['Ice Body', 'Snow Warning', 'Weak Armor']",Snowstorm Pokémon,45,1250000,50.0,1.3,57.5,70.0,5120,5,0,535,71,95,85,110,95,79,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0
585,Deerling,normal,grass,"['Chlorophyll', 'Sap Sipper', 'Serene Grace']",Season Pokémon,190,1000000,50.0,0.6,19.5,70.0,5120,5,0,335,60,60,50,40,50,75,2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
586,Sawsbuck,normal,grass,"['Chlorophyll', 'Sap Sipper', 'Serene Grace']",Season Pokémon,75,1000000,50.0,1.9,92.5,70.0,5120,5,0,475,80,100,70,60,70,95,2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
587,Emolga,electric,flying,"['Static', 'Motor Drive']",Sky Squirrel Pokémon,200,1000000,50.0,0.4,5.0,70.0,5120,5,0,428,55,75,60,75,60,103,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0
588,Karrablast,bug,,"['Swarm', 'Shed Skin', 'No Guard']",Clamping Pokémon,200,1000000,50.0,0.5,5.9,70.0,3840,5,0,315,50,75,45,40,45,60,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
589,Escavalier,bug,steel,"['Swarm', 'Shell Armor', 'Overcoat']",Cavalry Pokémon,75,1000000,50.0,1.0,33.0,70.0,3840,5,0,495,70,135,105,60,105,20,0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0
590,Foongus,grass,poison,"['Effect Spore', 'Regenerator']",Mushroom Pokémon,190,1000000,50.0,0.2,1.0,70.0,5120,5,0,294,69,55,45,55,55,15,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5
591,Amoonguss,grass,poison,"['Effect Spore', 'Regenerator']",Mushroom Pokémon,75,1000000,50.0,0.6,10.5,70.0,5120,5,0,464,114,85,70,85,80,30,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5
592,Frillish,water,ghost,"['Water Absorb', 'Cursed Body', 'Damp']",Floating Pokémon,190,1000000,50.0,1.2,33.0,70.0,5120,5,0,335,55,40,50,65,85,40,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5
593,Jellicent,water,ghost,"['Water Absorb', 'Cursed Body', 'Damp']",Floating Pokémon,60,1000000,50.0,2.2,135.0,70.0,5120,5,0,480,100,60,70,85,105,60,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5
594,Alomomola,water,,"['Healer', 'Hydration', 'Regenerator']",Caring Pokémon,75,800000,50.0,1.2,31.6,70.0,10240,5,0,470,165,75,80,40,45,65,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
595,Joltik,bug,electric,"['Compoundeyes', 'Unnerve', 'Swarm']",Attaching Pokémon,190,1000000,50.0,0.1,0.6,70.0,5120,5,0,319,50,47,50,57,50,65,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0
596,Galvantula,bug,electric,"['Compoundeyes', 'Unnerve', 'Swarm']",EleSpider Pokémon,75,1000000,50.0,0.8,14.3,70.0,5120,5,0,472,70,77,60,97,60,108,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0
597,Ferroseed,grass,steel,['Iron Barbs'],Thorn Seed Pokémon,255,1000000,50.0,0.6,18.8,70.0,5120,5,0,305,44,50,91,24,86,10,1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5
598,Ferrothorn,grass,steel,"['Iron Barbs', 'Anticipation']",Thorn Pod Pokémon,90,1000000,50.0,1.0,110.0,70.0,5120,5,0,489,74,94,131,54,116,20,1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5
599,Klink,steel,,"['Plus', 'Minus', 'Clear Body']",Gear Pokémon,130,1059860,,0.3,21.0,70.0,5120,5,0,300,40,55,70,45,60,30,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0
600,Klang,steel,,"['Plus', 'Minus', 'Clear Body']",Gear Pokémon,60,1059860,,0.6,51.0,70.0,5120,5,0,440,60,80,95,70,85,50,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0
601,Klinklang,steel,,"['Plus', 'Minus', 'Clear Body']",Gear Pokémon,30,1059860,,0.6,81.0,70.0,5120,5,0,520,60,100,115,70,85,90,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0
602,Tynamo,electric,,['Levitate'],EleFish Pokémon,190,1250000,50.0,0.2,0.3,70.0,5120,5,0,275,35,55,40,45,40,60,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
603,Eelektrik,electric,,['Levitate'],EleFish Pokémon,60,1250000,50.0,1.2,22.0,70.0,5120,5,0,405,65,85,70,75,70,40,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
604,Eelektross,electric,,['Levitate'],EleFish Pokémon,30,1250000,50.0,2.1,80.5,70.0,5120,5,0,515,85,115,80,105,80,50,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
605,Elgyem,psychic,,"['Telepathy', 'Synchronize', 'Analytic']",Cerebral Pokémon,255,1000000,50.0,0.5,9.0,70.0,5120,5,0,335,55,55,55,85,55,30,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
606,Beheeyem,psychic,,"['Telepathy', 'Synchronize', 'Analytic']",Cerebral Pokémon,90,1000000,50.0,1.0,34.5,70.0,5120,5,0,485,75,75,75,125,95,40,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
607,Litwick,ghost,fire,"['Flash Fire', 'Flame Body', 'Infiltrator']",Candle Pokémon,190,1059860,50.0,0.3,3.1,70.0,5120,5,0,275,50,30,55,65,55,20,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0
608,Lampent,ghost,fire,"['Flash Fire', 'Flame Body', 'Infiltrator']",Lamp Pokémon,90,1059860,50.0,0.6,13.0,70.0,5120,5,0,370,60,40,60,95,60,55,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0
609,Chandelure,ghost,fire,"['Flash Fire', 'Flame Body', 'Infiltrator']",Luring Pokémon,45,1059860,50.0,1.0,34.3,70.0,5120,5,0,520,60,55,90,145,90,80,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0
610,Axew,dragon,,"['Rivalry', 'Mold Breaker', 'Unnerve']",Tusk Pokémon,75,1250000,50.0,0.6,18.0,35.0,10240,5,0,320,46,87,60,30,40,57,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5
611,Fraxure,dragon,,"['Rivalry', 'Mold Breaker', 'Unnerve']",Axe Jaw Pokémon,60,1250000,50.0,1.0,36.0,35.0,10240,5,0,410,66,117,70,40,50,67,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5
612,Haxorus,dragon,,"['Rivalry', 'Mold Breaker', 'Unnerve']",Axe Jaw Pokémon,45,1250000,50.0,1.8,105.5,35.0,10240,5,0,540,76,147,90,60,70,97,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5
